TrialNumber,Average gross pay,HC bearing gross rock volume,HC pore volume,HC water contact - result,Productive area,Recoverable.Accumulation size Total Resources
717,41.0575,626.915,61.6402,1645.25,15.2692,111.359
3651,42.8812,867.451,62.364,1687.69,20.2292,111.369
9498,40.433,572.232,60.7808,1634.9899999999998,14.1526,111.386
7216,41.2694,656.387,55.5063,1650.69,15.905,111.387
6295,42.368,815.384,64.9347,1678.6799999999998,19.2453,111.392
3083,39.6994,506.954,54.06,1622.4699999999998,12.7698,111.403
7526,40.4952,577.343,60.2101,1635.96,14.2571,111.405
2863,40.205,553.762,56.9083,1631.48,13.7735,111.409
2311,39.7867,517.287,55.5991,1624.48,13.0015,111.421
7726,41.3778,673.549,83.5712,1653.81,16.278,111.452
4968,39.77,515.326,57.4155,1624.1,12.9577,111.453
7559,39.718,509.175,59.5934,1622.9,12.8198,111.474
2139,41.5182,696.937,66.1935,1658.0099999999998,16.7863,111.496
87,40.6345,589.246,67.353,1638.1999999999998,14.5011,111.5
5514,40.1246,547.35,59.1563,1630.2599999999998,13.6412,111.509
9131,39.9768,535.689,54.4557,1628.02,13.4,111.521
4391,39.5142,484.14,58.8418,1617.98,12.2523,111.552
1052,39.4143,473.854,52.2603,1615.9299999999998,12.0224,111.555
5607,39.5776,492.112,55.9681,1619.5499999999997,12.4341,111.592
458,42.3945,818.016,80.168,1679.1399999999999,19.2953,111.599
5542,41.3843,674.541,67.2119,1653.9899999999998,16.2995,111.604
5233,39.6838,505.086,50.8312,1622.1,12.7278,111.693
5081,41.0661,627.693,57.8474,1645.3899999999999,15.285,111.7
3770,40.6713,592.465,59.9772,1638.81,14.5671,111.707
7833,41.4372,682.628,63.6466,1655.4499999999998,16.4738,111.718
3050,41.0783,628.804,78.286,1645.6,15.3075,111.736
341,39.705,507.622,59.9169,1622.6,12.7849,111.748
6847,41.8506,754.372,71.4339,1668.1,18.0254,111.749
3350,39.6686,503.253,55.292,1621.7399999999998,12.6864,111.78
4162,40.2833,560.063,76.1266,1632.6799999999998,13.9031,111.794
9955,41.0163,623.174,61.701,1644.5499999999997,15.1933,111.806
4663,38.5629,417.233,48.5749,1604.48,10.8195,111.822
8405,38.7592,427.678,52.5772,1606.6100000000001,11.0342,111.833
2919,39.8408,523.578,65.6355,1625.69,13.1417,111.864
6188,39.8356,522.97,60.0093,1625.58,13.1282,111.878
132,40.5813,584.627,58.7802,1637.33,14.4063,111.879
5943,39.7022,507.287,61.1761,1622.5299999999997,12.7773,111.889
9812,41.0277,624.211,69.3469,1644.7399999999998,15.2144,111.896
5604,40.0485,541.325,58.1154,1629.1,13.5167,111.898
7121,40.0536,541.723,47.3647,1629.1799999999998,13.525,111.909
8283,41.5244,698.212,79.7747,1658.2399999999998,16.8145,111.911
3308,39.8285,522.148,55.1624,1625.42,13.1099,111.915
2295,40.5545,582.301,58.3329,1636.8899999999999,14.3585,111.922
7449,39.6501,501.018,68.5022,1621.31,12.636,111.924
7127,39.6637,502.666,64.2829,1621.63,12.6732,111.937
7560,40.3777,567.712,54.0857,1634.13,14.0601,111.947
8048,39.4435,475.988,56.7632,1616.35,12.0676,111.954
6667,41.3432,668.15,73.0839,1652.83,16.1611,111.956
3196,40.035,540.259,67.0259,1628.9,13.4947,111.959
5765,41.7693,744.384,63.6648,1666.37,17.8213,111.961
6885,40.0028,537.728,64.7158,1628.42,13.4423,111.994
8217,42.6471,843.691,77.0873,1683.58,19.7831,112.019
215,40.3078,562.038,62.8061,1633.06,13.9437,112.032
5149,40.5674,583.42,65.7756,1637.1,14.3815,112.059
4879,39.4955,481.756,51.398,1617.5,12.1977,112.078
6119,39.677,504.264,61.4112,1621.94,12.7092,112.08
4199,39.6447,500.355,53.4596,1621.1799999999998,12.621,112.118
9070,39.8206,521.229,54.72,1625.2399999999998,13.0894,112.128
8258,39.768,515.095,53.6529,1624.0499999999997,12.9525,112.143
7031,41.2297,649.898,57.6846,1649.5,15.7628,112.155
4783,40.5735,583.944,59.0132,1637.1999999999998,14.3923,112.216
1341,40.0534,541.711,60.3929,1629.1799999999998,13.5247,112.227
1969,39.0413,447.161,67.7533,1610.5699999999997,11.4535,112.259
8787,39.4531,476.696,53.4339,1616.4899999999998,12.0826,112.289
897,40.9815,620.035,64.2923,1643.9699999999998,15.1296,112.298
9309,40.3048,561.801,63.3255,1633.0099999999998,13.9388,112.31
8675,40.3915,568.842,58.991,1634.35,14.0832,112.31
7925,41.1206,632.666,64.8692,1646.3199999999997,15.3856,112.316
218,40.1721,551.131,55.7513,1630.98,13.7193,112.339
4712,40.0109,538.361,53.4535,1628.54,13.4554,112.344
5005,40.5543,582.282,63.6993,1636.8899999999999,14.3581,112.366
945,41.1568,637.583,66.1363,1647.23,15.4915,112.375
3712,41.4817,689.4,63.4931,1656.6599999999999,16.6194,112.399
8728,40.795,603.358,68.0721,1640.85,14.79,112.448
7675,39.3177,466.839,54.7336,1614.52,11.8735,112.499
2744,40.8403,607.375,63.0513,1641.6,14.872,112.505
7902,40.1536,549.66,64.5858,1630.6999999999998,13.6889,112.506
9223,39.8238,521.608,55.635,1625.31,13.0979,112.526
7148,43.2032,898.245,82.0703,1693.02,20.7912,112.564
7143,39.7169,509.052,51.5151,1622.88,12.817,112.564
1262,39.8354,522.952,52.1596,1625.5699999999997,13.1278,112.566
2206,40.3661,566.77,68.7079,1633.9499999999998,14.0407,112.581
8642,41.5739,708.066,58.3583,1659.9899999999998,17.0315,112.595
9642,40.3885,568.593,63.2445,1634.2999999999997,14.0781,112.601
1406,40.1359,548.249,61.0428,1630.4299999999998,13.6598,112.645
4043,39.6276,498.271,55.162,1620.77,12.5738,112.658
9151,39.5936,494.098,45.0754,1619.9499999999998,12.4792,112.66
3516,39.5413,487.57,68.2238,1618.6599999999999,12.3307,112.664
9362,40.6353,589.317,70.5096,1638.21,14.5026,112.689
5255,38.7782,428.974,56.8778,1606.88,11.0622,112.726
1296,39.7672,515.0,64.132,1624.0299999999997,12.9504,112.748
563,40.7643,600.639,67.1941,1640.3399999999997,14.7344,112.78
7486,43.4009,918.222,83.4816,1696.4899999999998,21.1567,112.783
3519,39.6144,496.658,59.8896,1620.4499999999998,12.5373,112.794
3194,40.3565,565.989,62.1559,1633.81,14.0247,112.799
9040,40.504,578.068,44.0036,1636.0899999999997,14.2719,112.818
9312,40.7713,601.255,59.4015,1640.46,14.747,112.833
985,39.3469,468.955,57.4307,1614.9499999999998,11.9185,112.855
6177,43.2728,905.179,62.7568,1694.2199999999998,20.918,112.868
1286,43.322,910.15,74.1327,1695.0899999999997,21.0089,112.87
9413,43.3626,914.289,80.3721,1695.81,21.0847,112.874
6500,39.9585,534.258,59.2264,1627.75,13.3703,112.875
3057,40.0483,541.305,53.3184,1629.1,13.5163,112.878
6146,39.8154,520.635,61.0544,1625.13,13.0762,112.893
1492,41.0746,628.467,56.2882,1645.54,15.3006,112.996
7811,39.8278,522.065,56.4508,1625.4,13.1081,113.01
7905,40.5134,578.841,45.8606,1636.2399999999998,14.2876,113.021
6227,39.6101,496.125,59.2382,1620.3399999999997,12.5252,113.044
328,39.6628,502.551,56.2547,1621.6100000000001,12.6706,113.051
8700,39.7877,517.396,60.1999,1624.5,13.0039,113.077
266,39.8435,523.89,54.0757,1625.75,13.1487,113.094
9873,39.6148,496.702,67.637,1620.46,12.5383,113.102
8837,39.8955,529.349,51.3003,1626.81,13.2684,113.126
5332,39.8137,520.436,60.6194,1625.0899999999997,13.0718,113.13
596,39.9357,532.481,56.7524,1627.4099999999999,13.3334,113.174
4924,40.5703,583.67,58.0727,1637.15,14.3866,113.182
9744,40.091,544.68,58.0845,1629.75,13.5861,113.19
6420,40.3888,568.621,55.0779,1634.2999999999997,14.0787,113.198
7598,39.3917,472.205,53.522,1615.6,11.9874,113.207
2476,39.6857,505.316,52.3367,1622.15,12.7329,113.216
6394,40.2642,558.518,67.4419,1632.3899999999999,13.8713,113.244
1652,39.6511,501.14,60.8046,1621.33,12.6387,113.315
2440,41.1783,641.256,53.0866,1647.9099999999999,15.5727,113.319
3515,40.31,562.215,64.7176,1633.0899999999997,13.9473,113.32
8914,40.3223,563.217,69.7265,1633.2799999999997,13.9679,113.327
3615,38.5911,418.716,50.9544,1604.79,10.85,113.332
2654,40.0329,540.092,68.3771,1628.87,13.4912,113.348
7179,43.5879,935.732,83.3047,1699.5499999999997,21.4677,113.377
7721,40.1899,552.552,57.8696,1631.25,13.7485,113.38
2174,41.8879,758.814,72.4779,1668.87,18.1153,113.405
3343,39.5735,491.605,51.5049,1619.4499999999998,12.4226,113.438
3747,40.3773,567.685,61.2354,1634.13,14.0595,113.451
4374,42.4121,819.773,85.6112,1679.44,19.3287,113.454
377,40.7482,599.215,58.2662,1640.0699999999997,14.7053,113.454
7729,43.065,884.771,81.4531,1690.6799999999998,20.545,113.473
947,40.2116,554.295,70.4324,1631.58,13.7844,113.478
6883,39.6429,500.139,51.5851,1621.13,12.6161,113.486
3451,39.852,524.867,55.4143,1625.94,13.1704,113.511
7124,41.8927,759.38,61.1477,1668.9699999999998,18.1268,113.524
9020,40.5016,577.866,54.1823,1636.0499999999997,14.2677,113.534
3076,39.7014,507.196,52.5316,1622.5099999999998,12.7753,113.539
4388,40.5129,578.801,52.9769,1636.23,14.2868,113.54
6305,41.3935,675.96,65.9533,1654.2399999999998,16.3301,113.562
8058,40.0215,539.197,61.2177,1628.6999999999998,13.4727,113.58
1027,39.9916,536.848,54.5008,1628.25,13.424,113.602
9552,41.3816,674.13,70.7948,1653.9099999999999,16.2906,113.602
5659,40.3142,562.557,62.8434,1633.15,13.9543,113.611
245,40.5847,584.921,59.4778,1637.3899999999999,14.4123,113.613
76,39.9306,532.081,61.074,1627.33,13.3251,113.634
8729,40.7545,599.775,76.0859,1640.1799999999998,14.7168,113.644
1049,40.4579,574.277,65.1638,1635.38,14.1944,113.647
925,40.3747,567.474,58.0235,1634.0899999999997,14.0552,113.67
3000,39.7281,510.383,57.7494,1623.1399999999999,12.8469,113.674
446,42.2646,805.244,86.4724,1676.9299999999998,19.0525,113.677
2306,40.0057,537.954,58.9667,1628.46,13.4469,113.685
7684,39.8337,522.754,52.2699,1625.5299999999997,13.1234,113.695
6642,39.7928,518.0,47.4004,1624.62,13.0174,113.698
7991,39.9848,536.318,59.311,1628.1399999999999,13.413,113.708
4394,40.0445,541.008,57.4121,1629.04,13.5102,113.74
437,40.0424,540.842,58.1623,1629.0099999999998,13.5067,113.746
3042,39.8146,520.534,56.8248,1625.1100000000001,13.074,113.749
4646,43.5315,930.361,98.6754,1698.6100000000001,21.3722,113.76
8984,39.8116,520.19,53.5756,1625.04,13.0663,113.761
4011,40.9919,620.974,61.2038,1644.1399999999999,15.1487,113.766
3764,39.8554,525.256,66.6262,1626.02,13.1791,113.805
7582,41.4343,682.179,65.4986,1655.37,16.4641,113.809
140,40.1388,548.476,73.743,1630.4699999999998,13.6645,113.809
3113,39.5431,487.801,62.5246,1618.6999999999998,12.3359,113.81
3176,40.6642,591.84,64.9414,1638.69,14.5543,113.83
9438,39.7157,508.908,65.3609,1622.85,12.8138,113.838
5837,39.5711,491.304,59.189,1619.3899999999999,12.4157,113.875
111,39.5859,493.149,51.7711,1619.7599999999998,12.4577,113.878
4420,41.3027,661.746,71.4571,1651.6599999999999,16.0219,113.882
8470,41.9561,767.026,72.6961,1670.2999999999997,18.2816,113.887
1633,40.5101,578.565,62.2735,1636.19,14.282,113.891
8971,40.1834,552.033,57.6382,1631.15,13.7379,113.897
3241,39.8225,521.45,61.9148,1625.2799999999997,13.0944,113.918
9222,41.1042,631.166,64.5281,1646.04,15.3553,113.928
615,39.5835,492.842,68.0342,1619.6999999999998,12.4507,113.929
1654,39.8599,525.78,68.466,1626.12,13.1907,113.938
4539,39.7193,509.331,57.2369,1622.9299999999998,12.8233,113.979
3361,40.3727,567.311,77.0342,1634.06,14.0518,113.98
7592,38.8857,436.34,48.0923,1608.38,11.2211,113.989
652,39.9678,534.984,69.4201,1627.8899999999999,13.3854,113.998
7536,40.2978,561.234,64.1297,1632.9,13.9272,114.054
9728,39.5852,493.053,51.8989,1619.7399999999998,12.4555,114.063
9505,39.2839,464.402,56.1388,1614.04,11.8217,114.083
8055,39.4965,481.886,70.5727,1617.5299999999997,12.2007,114.099
6015,40.6511,590.695,60.7009,1638.4699999999998,14.5309,114.099
2687,40.4133,570.619,49.6406,1634.6799999999998,14.1196,114.101
6193,39.1725,456.425,51.4603,1612.4299999999998,11.6517,114.125
4135,40.4163,570.866,61.6168,1634.73,14.1246,114.137
6638,40.5246,579.766,66.8065,1636.4099999999999,14.3065,114.166
3250,39.6642,502.718,58.7643,1621.6399999999999,12.6744,114.185
8732,39.6652,502.842,59.4706,1621.6599999999999,12.6772,114.233
5011,39.5339,486.646,58.4588,1618.4699999999998,12.3096,114.236
7922,39.7462,512.524,58.4155,1623.5499999999997,12.8949,114.249
607,40.8073,604.442,55.867,1641.0499999999997,14.8121,114.25
824,40.7942,603.283,71.7472,1640.8399999999997,14.7885,114.296
1194,40.086,544.283,61.7645,1629.67,13.5779,114.306
5871,40.7231,597.009,68.7177,1639.6599999999999,14.6602,114.31
9615,39.6663,502.983,55.6306,1621.69,12.6803,114.324
6342,40.3789,567.813,64.3568,1634.15,14.0621,114.351
4459,39.9369,532.569,66.8075,1627.42,13.3353,114.359
5493,40.0043,537.842,64.4759,1628.44,13.4446,114.363
5526,39.9407,532.866,53.7281,1627.48,13.3414,114.364
9954,39.9593,534.322,67.2016,1627.7599999999998,13.3716,114.373
5492,39.6713,503.579,52.5048,1621.81,12.6938,114.384
5651,41.1444,635.429,79.5336,1646.83,15.4439,114.391
6092,40.274,559.307,60.4487,1632.54,13.8876,114.412
7388,39.8385,523.306,52.5501,1625.6399999999999,13.1357,114.42
1302,39.8356,522.969,66.8415,1625.58,13.1282,114.431
5934,40.2642,558.524,58.246,1632.3899999999999,13.8715,114.446
4432,40.0424,540.846,59.3842,1629.0099999999998,13.5068,114.46
784,40.1764,551.476,63.5321,1631.04,13.7264,114.466
82,41.2895,659.631,64.8191,1651.2799999999997,15.9758,114.474
3611,40.4168,570.904,57.1928,1634.7399999999998,14.1254,114.474
5690,39.584,492.909,53.0219,1619.71,12.4522,114.494
113,40.3687,566.982,62.3685,1633.9899999999998,14.0451,114.496
566,42.1386,789.666,83.2752,1674.2199999999998,18.7397,114.502
4904,40.0523,541.622,68.0488,1629.1599999999999,13.5229,114.509
3849,40.7009,595.055,77.1993,1639.29,14.6202,114.537
8180,40.159,550.091,61.1238,1630.7799999999997,13.6978,114.541
4715,40.0331,540.109,62.625,1628.87,13.4916,114.571
7997,40.4883,576.773,67.1765,1635.85,14.2454,114.575
6763,40.6841,593.587,72.8202,1639.02,14.5901,114.578
1235,40.2691,558.917,61.9231,1632.46,13.8795,114.578
4913,40.4295,571.946,65.8343,1634.9299999999998,14.1467,114.592
4647,39.6745,503.966,71.0183,1621.88,12.7025,114.595
1730,39.8036,519.258,50.061,1624.8600000000001,13.0455,114.604
1519,40.9671,618.733,59.6608,1643.7199999999998,15.1032,114.608
5629,43.2748,905.378,83.9993,1694.2599999999998,20.9216,114.61
1614,40.2803,559.822,69.5805,1632.63,13.8981,114.61
1439,40.1932,552.817,51.0929,1631.2999999999997,13.754,114.658
6673,39.8341,522.794,63.3382,1625.54,13.1243,114.663
6351,41.3501,669.239,79.0053,1653.0299999999997,16.1847,114.668
6892,43.766,953.418,74.6358,1702.67,21.7845,114.674
8010,41.3004,661.388,78.0557,1651.6,16.0141,114.696
2386,39.765,514.744,66.927,1623.98,12.9446,114.71
3567,40.5131,578.815,57.0214,1636.23,14.2871,114.711
9380,39.9761,535.637,65.1397,1628.0099999999998,13.3989,114.728
5457,39.8561,525.341,60.2614,1626.0299999999997,13.1809,114.738
1743,40.4604,574.482,64.277,1635.4099999999999,14.1986,114.743
7995,40.7931,603.183,55.1234,1640.8199999999997,14.7864,114.763
4392,43.267,904.597,59.7712,1694.12,20.9073,114.795
5171,40.4614,574.561,63.0105,1635.4299999999998,14.2002,114.818
4522,37.9117,384.699,48.9165,1597.81,10.1472,114.824
317,40.4482,573.481,63.3004,1635.23,14.1781,114.835
3660,39.7021,507.283,74.4752,1622.5299999999997,12.7772,114.842
4409,40.5378,580.859,58.7536,1636.62,14.3288,114.852
7825,40.6716,592.492,75.6871,1638.81,14.5677,114.864
6773,39.7845,517.021,53.835,1624.4299999999998,12.9956,114.867
5929,39.5756,491.868,58.8098,1619.5099999999998,12.4286,114.868
280,39.8282,522.12,60.749,1625.4099999999999,13.1093,114.926
384,40.6385,589.596,62.6393,1638.27,14.5083,114.941
9777,38.7341,426.315,48.9525,1606.3399999999997,11.0062,114.941
1023,39.607,495.744,61.582,1620.27,12.5166,114.957
2650,39.2529,462.173,65.2847,1613.5899999999997,11.7742,114.964
9320,39.1586,455.441,58.3147,1612.2399999999998,11.6307,114.965
7591,39.7288,510.462,58.2553,1623.15,12.8487,114.982
8583,39.3988,472.725,48.5205,1615.6999999999998,11.9985,115.011
4651,40.5242,579.735,59.3825,1636.4099999999999,14.3059,115.054
4361,40.3489,565.37,60.2902,1633.69,14.012,115.08
2169,41.7379,738.776,70.2352,1665.3899999999999,17.7004,115.083
3681,39.7323,510.875,61.1712,1623.23,12.8579,115.102
8679,40.6237,588.306,70.292,1638.02,14.4819,115.123
2290,39.517,484.498,54.0016,1618.0499999999997,12.2605,115.135
3702,39.8632,526.159,58.1526,1626.19,13.1991,115.172
555,40.2549,557.767,79.1781,1632.2399999999998,13.8559,115.192
5969,39.8232,521.533,63.815,1625.2999999999997,13.0962,115.192
7087,43.7265,949.4,79.4298,1701.9499999999998,21.7122,115.207
433,41.1598,638.104,70.928,1647.3199999999997,15.5031,115.221
2301,43.3161,909.551,92.5499,1694.98,20.998,115.224
3238,42.2246,800.692,63.638,1676.1399999999999,18.9627,115.229
1100,39.6083,495.902,53.439,1620.2999999999997,12.5202,115.259
8307,40.3773,567.684,62.5696,1634.13,14.0595,115.261
9610,44.2378,1000.32,81.2274,1711.1100000000001,22.6122,115.266
1162,40.1579,550.0,63.9663,1630.7599999999998,13.6959,115.283
5282,40.6618,591.638,65.4398,1638.65,14.5502,115.302
1828,40.4115,570.47,64.8617,1634.6599999999999,14.1165,115.32
6602,40.0428,540.872,53.2667,1629.02,13.5074,115.324
1336,39.5544,489.221,56.8408,1618.98,12.3683,115.34
2477,40.6317,589.007,64.3373,1638.1599999999999,14.4962,115.392
3925,41.4543,685.195,61.1627,1655.9099999999999,16.5289,115.41
3767,39.3868,471.849,58.7885,1615.5299999999997,11.9799,115.411
1861,37.8085,379.826,51.0728,1596.81,10.046,115.436
3464,42.0261,775.586,88.6969,1671.7799999999997,18.4549,115.458
621,42.0995,784.724,82.7373,1673.37,18.6398,115.495
1858,43.2578,903.673,76.6621,1693.96,20.8904,115.498
9234,40.3709,567.159,72.6122,1634.0299999999997,14.0487,115.521
206,39.8488,524.499,59.5701,1625.87,13.1622,115.553
2178,39.7107,508.312,59.3642,1622.73,12.8004,115.562
5596,40.5266,579.927,59.257,1636.44,14.3098,115.566
9165,39.6975,506.733,54.74,1622.42,12.7649,115.595
2865,40.2069,553.919,63.2931,1631.5099999999998,13.7767,115.6
8853,40.1801,551.773,65.4733,1631.1,13.7325,115.619
3636,40.5375,580.831,61.185,1636.6100000000001,14.3283,115.664
7682,39.2252,460.188,55.1627,1613.19,11.732,115.679
8328,39.9892,536.663,63.6669,1628.21,13.4202,115.704
6663,39.7801,516.511,56.0532,1624.33,12.9842,115.745
8769,43.302,908.119,77.4808,1694.73,20.9718,115.77
4255,39.6016,495.083,56.3905,1620.1399999999999,12.5016,115.772
8708,41.0457,625.845,56.5788,1645.0499999999997,15.2475,115.785
3421,43.279,905.8,66.0605,1694.33,20.9293,115.792
9107,40.3726,567.296,59.8176,1634.0499999999997,14.0515,115.795
3431,39.8196,521.119,69.753,1625.2199999999998,13.087,115.807
7537,40.0209,539.148,55.0634,1628.69,13.4717,115.83
7561,38.5386,415.964,43.7666,1604.23,10.7934,115.831
2694,42.2197,800.055,86.1601,1676.0299999999997,18.9498,115.843
9897,40.4686,575.149,79.2497,1635.54,14.2122,115.858
3603,39.4992,482.235,62.4808,1617.6,12.2087,115.868
1434,39.9162,530.959,58.2204,1627.12,13.3018,115.894
9508,43.295,907.414,70.9196,1694.6100000000001,20.9589,115.899
1437,39.9794,535.893,61.5133,1628.06,13.4042,115.906
6606,42.4267,821.224,73.2303,1679.69,19.3563,115.909
6906,39.8281,522.107,69.3201,1625.4099999999999,13.109,115.931
2366,40.3006,561.455,69.052,1632.94,13.9317,115.946
6197,39.7421,512.041,68.0337,1623.46,12.8841,115.954
3816,41.5908,711.365,65.5419,1660.5699999999997,17.1039,116.004
5602,40.0883,544.466,54.7734,1629.71,13.5817,116.033
72,40.5949,585.803,79.8745,1637.5499999999997,14.4305,116.062
9127,40.3841,568.24,72.5058,1634.23,14.0709,116.064
4825,39.7812,516.636,52.1145,1624.35,12.9869,116.086
1493,39.562,490.172,63.6807,1619.17,12.39,116.097
9076,41.3833,674.385,74.4996,1653.96,16.2961,116.119
3472,39.5354,486.827,54.5217,1618.5099999999998,12.3137,116.165
7097,39.9357,532.481,56.4693,1627.4099999999999,13.3334,116.248
2647,39.602,495.137,56.0579,1620.15,12.5028,116.273
3736,42.1706,793.741,79.6495,1674.9299999999998,18.8221,116.275
1147,39.4968,481.92,69.5782,1617.54,12.2015,116.301
6029,43.3097,908.9,88.8203,1694.87,20.9861,116.305
5191,39.9756,535.595,64.4137,1628.0099999999998,13.398,116.309
7663,39.6882,505.617,57.016,1622.21,12.7397,116.312
3667,40.1182,546.837,59.4038,1630.1599999999999,13.6307,116.315
9640,39.7204,509.466,54.5015,1622.96,12.8263,116.326
6268,39.7541,513.458,69.6834,1623.73,12.9159,116.331
7034,40.0974,545.19,65.2914,1629.8399999999997,13.5966,116.337
339,41.0119,622.776,74.1297,1644.48,15.1853,116.365
2420,40.8166,605.267,70.788,1641.21,14.829,116.417
4263,39.9763,535.646,49.8871,1628.02,13.3991,116.426
346,40.5681,583.483,52.786,1637.1100000000001,14.3828,116.433
9085,39.5058,483.08,54.543,1617.77,12.2281,116.441
9370,40.1799,551.755,62.8693,1631.1,13.7321,116.476
7106,41.1053,631.27,61.563,1646.06,15.3574,116.478
6242,40.6584,591.339,72.8167,1638.5899999999997,14.5441,116.481
5076,39.5393,487.328,52.622,1618.6100000000001,12.3251,116.501
2083,40.9596,618.056,72.8848,1643.6,15.0894,116.527
6837,39.8418,523.688,62.2161,1625.7199999999998,13.1442,116.538
9971,41.6193,716.859,60.9715,1661.54,17.2242,116.541
698,40.441,572.886,68.3079,1635.1100000000001,14.166,116.576
1964,40.787,602.646,66.272,1640.7199999999998,14.7755,116.601
8333,40.7126,596.083,60.003,1639.4899999999998,14.6413,116.666
8538,39.2589,462.602,64.4088,1613.6799999999998,11.7834,116.676
2808,39.8583,525.588,61.9397,1626.08,13.1864,116.682
2792,42.3493,813.545,104.464,1678.3600000000001,19.2103,116.687
6700,41.1867,642.694,61.8337,1648.17,15.6044,116.764
2799,39.8015,519.014,56.8848,1624.81,13.0401,116.786
5406,40.1242,547.32,57.3853,1630.25,13.6406,116.806
2805,40.0761,543.504,55.871,1629.52,13.5618,116.807
3230,40.276,559.475,64.6281,1632.5699999999997,13.891,116.81
1065,40.1135,546.471,57.1566,1630.0899999999997,13.6231,116.816
5188,41.2306,650.039,57.547,1649.52,15.7659,116.818
800,40.6435,590.036,70.7193,1638.35,14.5174,116.834
5120,42.2952,808.231,92.2965,1677.44,19.1093,116.859
3002,40.1342,548.11,66.8116,1630.4,13.6569,116.865
7063,39.6939,506.301,53.9721,1622.3399999999997,12.7551,116.872
9754,40.0138,538.594,64.882,1628.58,13.4602,116.92
4325,39.9578,534.202,49.0583,1627.7399999999998,13.3692,116.921
7041,40.3477,565.278,64.8099,1633.67,14.0101,116.925
7855,40.6946,594.503,63.4392,1639.19,14.6089,116.946
2297,39.1511,454.908,63.4834,1612.13,11.6193,116.946
8541,44.9335,1079.91,75.1404,1726.31,24.0336,116.951
5399,43.0343,881.835,71.7065,1690.1799999999998,20.4914,116.984
9399,39.8334,522.722,59.6157,1625.5299999999997,13.1227,116.997
6054,41.1377,634.258,76.1632,1646.6100000000001,15.4179,116.998
4293,41.1938,643.894,61.9318,1648.3899999999999,15.6309,117.014
9837,39.6527,501.335,64.1642,1621.37,12.6431,117.023
3,40.3737,567.385,77.2219,1634.0699999999997,14.0534,117.047
2181,40.4619,574.6,60.4921,1635.44,14.201,117.086
4385,39.5633,490.334,63.1661,1619.1999999999998,12.3936,117.099
3975,41.0908,629.95,73.4363,1645.81,15.3307,117.103
7154,40.0193,539.021,67.0755,1628.6599999999999,13.469,117.116
9801,41.3186,664.27,80.1953,1652.12,16.0768,117.134
7606,40.1723,551.151,56.8666,1630.98,13.7197,117.152
3758,39.9516,533.72,57.3929,1627.65,13.3592,117.199
8161,40.4241,571.504,72.219,1634.85,14.1377,117.248
548,38.0049,389.166,49.8016,1598.73,10.2399,117.25
4294,41.0813,629.076,64.0356,1645.65,15.313,117.253
7601,39.941,532.891,57.2096,1627.4899999999998,13.342,117.262
5499,40.9793,619.836,71.9468,1643.9299999999998,15.1256,117.287
9006,39.6034,495.309,57.5886,1620.1799999999998,12.5067,117.291
506,40.7919,603.078,62.922,1640.7999999999997,14.7843,117.322
9502,39.8274,522.023,66.2257,1625.3899999999999,13.1071,117.329
1229,42.1146,786.629,66.8889,1673.6999999999998,18.6783,117.336
6196,40.1782,551.616,59.5802,1631.0699999999997,13.7292,117.385
9618,39.7854,517.131,62.4896,1624.4499999999998,12.998,117.399
5756,39.5078,483.335,54.5762,1617.8199999999997,12.2339,117.4
6831,39.7304,510.651,62.1182,1623.19,12.8529,117.401
3492,39.2179,459.667,64.0778,1613.0899999999997,11.7208,117.412
7740,40.2705,559.027,70.7515,1632.48,13.8818,117.416
4106,41.7836,746.51,73.7551,1666.7399999999998,17.8661,117.425
8451,40.586,585.035,62.5796,1637.4099999999999,14.4147,117.452
742,40.3951,569.135,58.9564,1634.4,14.0892,117.452
5274,40.255,557.781,54.4566,1632.25,13.8562,117.47
6878,39.4882,480.824,53.2501,1617.3199999999997,12.1764,117.48
6664,39.5386,487.234,60.2972,1618.5899999999997,12.323,117.495
5228,41.6644,725.347,68.3494,1663.04,17.4093,117.505
4977,41.3826,674.277,78.3955,1653.94,16.2937,117.514
1330,40.264,558.505,56.5302,1632.38,13.8711,117.524
5747,40.4616,574.579,67.1402,1635.4299999999998,14.2006,117.526
9047,39.4612,477.333,47.2266,1616.62,12.0963,117.534
8672,39.929,531.957,60.1826,1627.31,13.3226,117.576
2738,39.7855,517.141,60.5777,1624.4499999999998,12.9982,117.587
5308,40.18,551.767,56.9262,1631.1,13.7324,117.594
3429,40.1474,549.161,62.7029,1630.6,13.6786,117.607
4150,40.514,578.887,68.6839,1636.25,14.2886,117.654
3441,44.4404,1021.48,101.309,1715.04,22.9853,117.663
1205,41.3535,669.768,57.4857,1653.12,16.1962,117.678
8053,40.0919,544.752,59.3187,1629.7599999999998,13.5876,117.678
2358,44.3537,1012.14,86.5266,1713.2999999999997,22.8197,117.681
7839,43.848,961.972,89.3357,1704.19,21.9388,117.708
4491,39.9385,532.698,63.4106,1627.4499999999998,13.338,117.709
8346,39.0052,444.634,59.7391,1610.06,11.3993,117.71
888,40.566,583.298,59.8712,1637.08,14.379,117.73
5793,40.4268,571.723,71.5632,1634.8899999999999,14.1422,117.734
894,38.157,396.591,55.4456,1600.2599999999998,10.3937,117.751
7669,40.2642,558.52,57.8146,1632.3899999999999,13.8714,117.781
3883,39.6705,503.49,56.9279,1621.79,12.6918,117.8
